order_id,date,month,quarter,product,category,unit_price,quantity,discount_pct,revenue,city,customer_gender,payment_method
ORD0718,2023-04-07,April,Q2,Running Shoes,Clothing,4855.24,3,5,13837.43,Delhi,Male,Debit Card
ORD0719,2023-05-17,May,Q2,Laptop,Electronics,71685.66,5,20,286742.64,Lucknow,Male,Net Banking
ORD0720,2023-02-10,February,Q1,Desk Chair,Furniture,5078.21,1,10,4570.39,Ahmedabad,Male,Net Banking
ORD0721,2023-07-18,July,Q3,Coffee Beans,Grocery,915.64,3,5,2609.57,Ahmedabad,Female,Debit Card
ORD0722,2023-01-08,January,Q1,Headphones,Electronics,1611.69,1,15,1369.94,Chennai,Female,Debit Card
ORD0723,2023-08-13,August,Q3,Desk Chair,Furniture,9819.99,1,5,9328.99,Lucknow,Female,UPI
ORD0724,2023-01-22,January,Q1,Running Shoes,Clothing,5494.14,4,15,18680.08,Lucknow,Female,UPI
ORD0725,2023-10-02,October,Q4,Jeans,Clothing,2144.92,5,20,8579.68,Jaipur,Male,Net Banking
ORD0726,2023-09-23,September,Q3,Smartphone,Electronics,26903.12,1,5,25557.96,Jaipur,Female,Credit Card
ORD0727,2023-05-30,May,Q2,Rice 5kg,Grocery,385.59,1,5,366.31,Ahmedabad,Female,UPI
ORD0728,2023-11-10,November,Q4,Bookshelf,Furniture,3576.06,4,10,12873.82,Mumbai,Male,Cash
ORD0729,2023-04-03,April,Q2,Running Shoes,Clothing,1906.98,5,0,9534.9,Lucknow,Male,Cash
ORD0730,2023-08-21,August,Q3,Jeans,Clothing,1510.94,1,5,1435.39,Lucknow,Male,Cash
ORD0731,2023-02-16,February,Q1,Smartphone,Electronics,20252.72,2,0,40505.44,Delhi,Female,UPI
ORD0732,2023-11-10,November,Q4,Smartphone,Electronics,29285.97,4,20,93715.1,Bangalore,Female,Net Banking
ORD0733,2023-10-17,October,Q4,Jeans,Clothing,895.64,2,10,1612.15,Bangalore,Male,Debit Card
ORD0734,2023-06-07,June,Q2,Headphones,Electronics,4030.46,1,15,3425.89,Chennai,Female,UPI
ORD0735,2023-01-02,January,Q1,Headphones,Electronics,1293.73,2,5,2458.09,Lucknow,Female,Credit Card
ORD0736,2023-01-03,January,Q1,Running Shoes,Clothing,3739.32,4,20,11965.82,Lucknow,Female,Debit Card
ORD0737,2023-07-29,July,Q3,Desk Chair,Furniture,8299.76,4,15,28219.18,Ahmedabad,Male,Net Banking
ORD0738,2023-11-14,November,Q4,Coffee Beans,Grocery,407.23,5,10,1832.54,Jaipur,Male,Credit Card
ORD0739,2023-03-16,March,Q1,Headphones,Electronics,1422.68,3,0,4268.04,Mumbai,Female,UPI
ORD0740,2023-03-24,March,Q1,Smartphone,Electronics,13618.03,4,5,51748.51,Chennai,Male,Cash
ORD0741,2023-06-03,June,Q2,Coffee Beans,Grocery,796.21,1,0,796.21,Kolkata,Female,Cash
ORD0742,2023-05-30,May,Q2,Smartphone,Electronics,37028.59,5,0,185142.95,Ahmedabad,Male,Credit Card
ORD0743,2023-04-18,April,Q2,Bookshelf,Furniture,2981.44,4,20,9540.61,Hyderabad,Male,Credit Card
ORD0744,2023-09-05,September,Q3,Coffee Beans,Grocery,1202.7,5,0,6013.5,Lucknow,Female,Cash
ORD0745,2023-10-22,October,Q4,Coffee Beans,Grocery,1332.58,3,20,3198.19,Lucknow,Female,Debit Card
ORD0746,2023-09-10,September,Q3,Coffee Beans,Grocery,1018.9,5,15,4330.32,Bangalore,Male,UPI
ORD0747,2023-11-17,November,Q4,Desk Chair,Furniture,3014.23,1,15,2562.1,Delhi,Male,Net Banking
ORD0748,2023-10-14,October,Q4,Jeans,Clothing,1710.3,3,10,4617.81,Hyderabad,Male,Debit Card
ORD0749,2023-06-03,June,Q2,Bookshelf,Furniture,2644.88,1,10,2380.39,Jaipur,Female,Credit Card
ORD0750,2023-10-19,October,Q4,Smartphone,Electronics,34632.58,3,15,88313.08,Lucknow,Male,Debit Card
ORD0751,2023-08-31,August,Q3,Desk Chair,Furniture,5974.63,3,15,15235.31,Mumbai,Male,Cash
ORD0752,2023-08-25,August,Q3,Headphones,Electronics,3434.24,5,10,15454.08,Pune,Male,Net Banking
ORD0753,2023-10-02,October,Q4,Bookshelf,Furniture,4042.24,3,20,9701.38,Mumbai,Male,Net Banking
ORD0754,2023-03-18,March,Q1,T-Shirt,Clothing,1019.38,3,0,3058.14,Chennai,Male,UPI
ORD0755,2023-11-07,November,Q4,Jeans,Clothing,2177.95,2,20,3484.72,Pune,Male,Net Banking
ORD0756,2023-12-30,December,Q4,Smartphone,Electronics,40531.59,3,10,109435.29,Mumbai,Female,Cash
ORD0757,2023-08-20,August,Q3,Smartphone,Electronics,28402.8,2,10,51125.04,Chennai,Male,Net Banking
ORD0758,2023-04-14,April,Q2,Bookshelf,Furniture,2287.56,3,0,6862.68,Delhi,Female,Net Banking
ORD0759,2023-04-08,April,Q2,Laptop,Electronics,72965.88,5,5,346587.93,Kolkata,Female,Net Banking
ORD0760,2023-09-22,September,Q3,Bookshelf,Furniture,4989.9,2,0,9979.8,Bangalore,Male,Credit Card
ORD0761,2023-01-03,January,Q1,Running Shoes,Clothing,3244.15,5,0,16220.75,Chennai,Male,Net Banking
ORD0762,2023-09-24,September,Q3,Smartphone,Electronics,22998.56,1,0,22998.56,Chennai,Male,Net Banking
ORD0763,2023-04-13,April,Q2,Bookshelf,Furniture,4374.83,2,10,7874.69,Hyderabad,Female,UPI
ORD0764,2023-05-20,May,Q2,Rice 5kg,Grocery,361.7,4,0,1446.8,Bangalore,Male,UPI
ORD0765,2023-09-21,September,Q3,Smartphone,Electronics,12503.47,5,20,50013.88,Delhi,Male,Net Banking
ORD0766,2023-12-27,December,Q4,T-Shirt,Clothing,793.98,3,5,2262.84,Chennai,Male,Debit Card
ORD0767,2023-08-16,August,Q3,Smartphone,Electronics,22275.46,3,20,53461.1,Mumbai,Male,Credit Card
ORD0768,2023-07-16,July,Q3,Running Shoes,Clothing,5564.82,1,0,5564.82,Mumbai,Male,Cash
ORD0769,2023-11-19,November,Q4,Jeans,Clothing,1192.94,5,20,4771.76,Ahmedabad,Female,UPI
ORD0770,2023-08-27,August,Q3,T-Shirt,Clothing,1035.52,5,0,5177.6,Lucknow,Male,Credit Card
ORD0771,2023-08-29,August,Q3,Running Shoes,Clothing,1937.68,3,15,4941.08,Hyderabad,Male,Debit Card
ORD0772,2023-04-04,April,Q2,Coffee Beans,Grocery,683.86,3,15,1743.84,Kolkata,Female,Cash
ORD0773,2023-06-29,June,Q2,Running Shoes,Clothing,1636.19,4,0,6544.76,Ahmedabad,Female,Debit Card
ORD0774,2023-03-07,March,Q1,Bookshelf,Furniture,4955.74,5,20,19822.96,Jaipur,Male,Cash
ORD0775,2023-09-30,September,Q3,Smartphone,Electronics,22753.7,1,10,20478.33,Ahmedabad,Female,Net Banking
ORD0776,2023-03-23,March,Q1,Jeans,Clothing,1324.1,2,20,2118.56,Ahmedabad,Female,Credit Card
ORD0777,2023-08-11,August,Q3,T-Shirt,Clothing,486.62,5,15,2068.13,Lucknow,Female,Net Banking
ORD0778,2023-09-07,September,Q3,Desk Chair,Furniture,4557.77,1,20,3646.22,Delhi,Female,UPI
ORD0779,2023-06-07,June,Q2,Rice 5kg,Grocery,284.18,4,5,1079.88,Pune,Male,Net Banking
ORD0780,2023-06-17,June,Q2,Smartphone,Electronics,34621.79,5,15,147142.61,Ahmedabad,Male,Credit Card
ORD0781,2023-03-17,March,Q1,Desk Chair,Furniture,10353.3,5,0,51766.5,Bangalore,Female,Net Banking
ORD0782,2023-04-11,April,Q2,Bookshelf,Furniture,3254.92,5,15,13833.41,Hyderabad,Female,UPI
ORD0783,2023-06-26,June,Q2,Coffee Beans,Grocery,1273.78,3,15,3248.14,Delhi,Male,Net Banking
ORD0784,2023-02-01,February,Q1,Rice 5kg,Grocery,391.47,2,10,704.65,Kolkata,Male,Credit Card
ORD0785,2023-05-25,May,Q2,Rice 5kg,Grocery,537.26,3,0,1611.78,Mumbai,Male,Cash
ORD0786,2023-07-27,July,Q3,Coffee Beans,Grocery,833.7,3,15,2125.94,Pune,Female,Net Banking
ORD0787,2023-04-07,April,Q2,Desk Chair,Furniture,8962.39,4,5,34057.08,Jaipur,Female,UPI
ORD0788,2023-01-06,January,Q1,Jeans,Clothing,1138.54,2,5,2163.23,Delhi,Male,Debit Card
ORD0789,2023-03-12,March,Q1,Running Shoes,Clothing,4460.67,2,0,8921.34,Pune,Female,Net Banking
ORD0790,2023-08-06,August,Q3,Jeans,Clothing,2170.77,4,20,6946.46,Jaipur,Female,Cash
ORD0791,2023-01-04,January,Q1,T-Shirt,Clothing,502.39,4,20,1607.65,Lucknow,Female,Debit Card
ORD0792,2023-07-07,July,Q3,Rice 5kg,Grocery,344.24,5,20,1376.96,Mumbai,Male,Net Banking
ORD0793,2023-09-04,September,Q3,Running Shoes,Clothing,4671.97,1,20,3737.58,Delhi,Male,Net Banking
ORD0794,2023-11-09,November,Q4,Bookshelf,Furniture,3592.21,1,20,2873.77,Delhi,Male,Cash
ORD0795,2023-06-09,June,Q2,Smartphone,Electronics,34574.44,5,20,138297.76,Lucknow,Male,UPI
ORD0796,2023-09-20,September,Q3,Rice 5kg,Grocery,522.48,4,15,1776.43,Ahmedabad,Female,Cash
ORD0797,2023-03-27,March,Q1,T-Shirt,Clothing,1164.48,3,10,3144.1,Mumbai,Female,Net Banking
ORD0798,2023-03-28,March,Q1,Bookshelf,Furniture,1776.38,4,20,5684.42,Lucknow,Male,UPI
ORD0799,2023-03-06,March,Q1,Coffee Beans,Grocery,430.03,4,0,1720.12,Jaipur,Male,UPI
ORD0800,2023-05-12,May,Q2,Bookshelf,Furniture,2096.42,3,10,5660.33,Mumbai,Male,Net Banking
ORD0801,2023-07-09,July,Q3,Headphones,Electronics,4622.55,2,15,7858.34,Bangalore,Female,Debit Card
ORD0802,2023-06-25,June,Q2,Running Shoes,Clothing,2313.64,5,0,11568.2,Delhi,Male,Net Banking
ORD0803,2023-05-02,May,Q2,Headphones,Electronics,4317.98,4,15,14681.13,Ahmedabad,Male,Debit Card
ORD0804,2023-11-25,November,Q4,Coffee Beans,Grocery,1207.8,3,0,3623.4,Chennai,Male,Credit Card
ORD0805,2023-09-01,September,Q3,Headphones,Electronics,2748.86,4,10,9895.9,Jaipur,Male,Cash
ORD0806,2023-08-11,August,Q3,Jeans,Clothing,1843.57,2,20,2949.71,Mumbai,Female,Cash
ORD0807,2023-02-19,February,Q1,Jeans,Clothing,2292.36,5,0,11461.8,Jaipur,Female,Cash
ORD0808,2023-05-19,May,Q2,Coffee Beans,Grocery,1409.85,3,10,3806.59,Chennai,Male,UPI
ORD0809,2023-04-10,April,Q2,Coffee Beans,Grocery,830.27,2,20,1328.43,Jaipur,Female,Debit Card
ORD0810,2023-01-07,January,Q1,T-Shirt,Clothing,792.4,1,0,792.4,Pune,Male,Net Banking
ORD0811,2023-05-26,May,Q2,Smartphone,Electronics,34621.49,3,5,98671.25,Chennai,Male,Credit Card
ORD0812,2023-12-03,December,Q4,Laptop,Electronics,66678.9,1,20,53343.12,Hyderabad,Male,Credit Card
ORD0813,2023-12-03,December,Q4,Smartphone,Electronics,40262.55,2,15,68446.34,Lucknow,Male,Credit Card
ORD0814,2023-11-24,November,Q4,Headphones,Electronics,1864.01,4,0,7456.04,Ahmedabad,Female,Cash
ORD0815,2023-02-01,February,Q1,T-Shirt,Clothing,530.86,1,10,477.77,Pune,Female,UPI
ORD0816,2023-08-14,August,Q3,Laptop,Electronics,54038.35,3,5,154009.3,Delhi,Female,Debit Card
ORD0817,2023-03-15,March,Q1,Coffee Beans,Grocery,831.9,4,0,3327.6,Jaipur,Female,Debit Card
ORD0818,2023-02-22,February,Q1,Coffee Beans,Grocery,1107.67,4,10,3987.61,Mumbai,Male,Credit Card
ORD0819,2023-09-12,September,Q3,Coffee Beans,Grocery,1200.3,4,0,4801.2,Bangalore,Male,Credit Card
ORD0820,2023-10-22,October,Q4,Jeans,Clothing,1385.43,3,15,3532.85,Mumbai,Female,Cash
ORD0821,2023-04-26,April,Q2,Jeans,Clothing,1688.01,1,20,1350.41,Mumbai,Female,Cash
ORD0822,2023-12-16,December,Q4,Smartphone,Electronics,30719.05,3,10,82941.43,Chennai,Female,Credit Card
ORD0823,2023-08-24,August,Q3,Smartphone,Electronics,24056.73,3,0,72170.19,Chennai,Male,Debit Card
ORD0824,2023-06-03,June,Q2,Rice 5kg,Grocery,263.77,4,5,1002.33,Pune,Male,UPI
ORD0825,2023-03-13,March,Q1,Running Shoes,Clothing,1881.88,4,5,7151.14,Mumbai,Male,Credit Card
ORD0826,2023-10-04,October,Q4,Coffee Beans,Grocery,662.33,4,0,2649.32,Chennai,Female,Net Banking
ORD0827,2023-06-23,June,Q2,Running Shoes,Clothing,5849.58,1,0,5849.58,Mumbai,Female,Credit Card
ORD0828,2023-12-14,December,Q4,Jeans,Clothing,1059.13,5,15,4501.3,Jaipur,Male,Net Banking
ORD0829,2023-09-08,September,Q3,Desk Chair,Furniture,11323.34,1,5,10757.17,Mumbai,Female,Net Banking
ORD0830,2023-03-30,March,Q1,Laptop,Electronics,53493.89,2,0,106987.78,Mumbai,Female,Credit Card
ORD0831,2023-02-24,February,Q1,Running Shoes,Clothing,4250.52,5,0,21252.6,Delhi,Female,Net Banking
ORD0832,2023-06-22,June,Q2,Coffee Beans,Grocery,642.63,2,15,1092.47,Pune,Female,Credit Card
ORD0833,2023-01-24,January,Q1,Coffee Beans,Grocery,1000.47,3,5,2851.34,Lucknow,Male,UPI
ORD0834,2023-03-28,March,Q1,Smartphone,Electronics,15984.6,2,15,27173.82,Kolkata,Male,Cash
ORD0835,2023-02-21,February,Q1,Desk Chair,Furniture,11331.08,1,5,10764.53,Lucknow,Female,Debit Card
ORD0836,2023-01-04,January,Q1,Laptop,Electronics,75786.94,1,0,75786.94,Bangalore,Male,Net Banking
ORD0837,2023-04-16,April,Q2,Bookshelf,Furniture,3373.0,4,5,12817.4,Bangalore,Female,Net Banking
ORD0838,2023-12-21,December,Q4,Running Shoes,Clothing,3354.14,2,20,5366.62,Mumbai,Male,Cash
ORD0839,2023-08-03,August,Q3,Coffee Beans,Grocery,1445.33,3,10,3902.39,Mumbai,Male,Debit Card
ORD0840,2023-07-05,July,Q3,Smartphone,Electronics,44557.92,1,20,35646.34,Jaipur,Male,Cash
ORD0841,2023-03-18,March,Q1,Desk Chair,Furniture,5487.84,2,0,10975.68,Ahmedabad,Female,Debit Card
ORD0842,2023-11-27,November,Q4,Headphones,Electronics,3614.6,1,0,3614.6,Kolkata,Female,Debit Card
ORD0843,2023-01-23,January,Q1,Jeans,Clothing,1352.29,5,15,5747.23,Delhi,Male,Net Banking
ORD0844,2023-09-21,September,Q3,Headphones,Electronics,1463.79,1,15,1244.22,Delhi,Male,Debit Card
ORD0845,2023-04-12,April,Q2,Running Shoes,Clothing,4167.18,3,15,10626.31,Kolkata,Male,Credit Card
ORD0846,2023-04-13,April,Q2,T-Shirt,Clothing,504.23,2,15,857.19,Pune,Male,Credit Card
ORD0847,2023-03-16,March,Q1,Running Shoes,Clothing,4132.92,1,15,3512.98,Hyderabad,Female,Debit Card
ORD0848,2023-11-20,November,Q4,Jeans,Clothing,1621.04,4,5,6159.95,Kolkata,Female,Debit Card
ORD0849,2023-05-24,May,Q2,T-Shirt,Clothing,413.62,5,0,2068.1,Bangalore,Male,Cash
ORD0850,2023-06-01,June,Q2,Running Shoes,Clothing,3382.01,3,5,9638.73,Lucknow,Male,Net Banking
ORD0851,2023-02-14,February,Q1,Headphones,Electronics,3228.11,5,5,15333.52,Pune,Female,Debit Card
ORD0852,2023-01-08,January,Q1,Coffee Beans,Grocery,920.84,4,10,3315.02,Pune,Male,Debit Card
ORD0853,2023-03-18,March,Q1,T-Shirt,Clothing,690.26,2,20,1104.42,Lucknow,Male,Cash
ORD0854,2023-01-18,January,Q1,Laptop,Electronics,46402.05,4,20,148486.56,Pune,Female,Cash
ORD0855,2023-10-13,October,Q4,Smartphone,Electronics,26930.57,2,0,53861.14,Mumbai,Female,Debit Card
ORD0856,2023-01-09,January,Q1,Headphones,Electronics,2305.3,2,0,4610.6,Ahmedabad,Female,Debit Card
ORD0857,2023-08-21,August,Q3,Running Shoes,Clothing,5360.65,5,0,26803.25,Ahmedabad,Male,Cash
ORD0858,2023-12-27,December,Q4,Headphones,Electronics,4117.41,3,15,10499.4,Mumbai,Male,Cash
ORD0859,2023-05-19,May,Q2,T-Shirt,Clothing,777.36,3,15,1982.27,Lucknow,Male,Credit Card
ORD0860,2023-12-12,December,Q4,Coffee Beans,Grocery,1368.93,1,20,1095.14,Kolkata,Male,Credit Card
ORD0861,2023-07-07,July,Q3,Jeans,Clothing,1603.67,5,0,8018.35,Kolkata,Male,Net Banking
ORD0862,2023-06-21,June,Q2,Smartphone,Electronics,30505.02,2,5,57959.54,Hyderabad,Male,Cash
ORD0863,2023-06-14,June,Q2,Coffee Beans,Grocery,1358.24,2,5,2580.66,Kolkata,Female,Net Banking
ORD0864,2023-06-26,June,Q2,Jeans,Clothing,1409.0,1,10,1268.1,Ahmedabad,Female,Net Banking
ORD0865,2023-12-14,December,Q4,Rice 5kg,Grocery,540.35,4,20,1729.12,Jaipur,Female,Cash
ORD0866,2023-08-23,August,Q3,Coffee Beans,Grocery,804.96,1,5,764.71,Delhi,Male,Cash
ORD0867,2023-03-26,March,Q1,Headphones,Electronics,2011.17,1,0,2011.17,Chennai,Male,Debit Card
ORD0868,2023-11-18,November,Q4,Running Shoes,Clothing,2177.24,2,20,3483.58,Mumbai,Female,Cash
ORD0869,2023-08-04,August,Q3,Rice 5kg,Grocery,576.1,4,10,2073.96,Ahmedabad,Male,UPI
ORD0870,2023-11-27,November,Q4,Desk Chair,Furniture,3566.55,2,20,5706.48,Kolkata,Female,Net Banking
ORD0871,2023-10-31,October,Q4,T-Shirt,Clothing,889.84,3,15,2269.09,Jaipur,Female,Cash
ORD0872,2023-05-14,May,Q2,Bookshelf,Furniture,4052.63,3,5,11550.0,Hyderabad,Female,UPI
ORD0873,2023-06-30,June,Q2,Bookshelf,Furniture,4963.87,1,5,4715.68,Chennai,Female,Debit Card
ORD0874,2023-04-04,April,Q2,Coffee Beans,Grocery,1416.54,5,10,6374.43,Bangalore,Male,Debit Card
ORD0875,2023-03-06,March,Q1,Desk Chair,Furniture,4052.26,3,20,9725.42,Ahmedabad,Female,UPI
ORD0876,2023-06-26,June,Q2,Headphones,Electronics,1661.65,1,10,1495.49,Bangalore,Female,Cash
ORD0877,2023-03-04,March,Q1,Rice 5kg,Grocery,591.41,5,10,2661.34,Mumbai,Female,Cash
ORD0878,2023-01-03,January,Q1,Headphones,Electronics,4780.71,3,5,13625.02,Jaipur,Female,UPI
ORD0879,2023-10-17,October,Q4,Running Shoes,Clothing,5531.9,5,5,26276.52,Ahmedabad,Female,Credit Card
ORD0880,2023-03-01,March,Q1,Running Shoes,Clothing,5550.79,2,20,8881.26,Chennai,Male,Cash
ORD0881,2023-02-17,February,Q1,Coffee Beans,Grocery,1324.96,4,10,4769.86,Kolkata,Male,Net Banking
ORD0882,2023-04-11,April,Q2,Desk Chair,Furniture,8250.88,2,10,14851.58,Mumbai,Male,Net Banking
ORD0883,2023-07-21,July,Q3,Running Shoes,Clothing,4546.79,1,20,3637.43,Hyderabad,Female,UPI
ORD0884,2023-07-23,July,Q3,Coffee Beans,Grocery,1065.59,1,10,959.03,Bangalore,Female,UPI
ORD0885,2023-06-29,June,Q2,Jeans,Clothing,1619.6,3,10,4372.92,Chennai,Female,Net Banking
ORD0886,2023-08-15,August,Q3,Smartphone,Electronics,19117.94,4,15,65001.0,Chennai,Male,Cash
ORD0887,2023-02-14,February,Q1,Jeans,Clothing,1106.19,5,20,4424.76,Bangalore,Male,UPI
ORD0888,2023-02-03,February,Q1,Running Shoes,Clothing,5947.72,5,10,26764.74,Lucknow,Female,Credit Card
ORD0889,2023-03-31,March,Q1,Laptop,Electronics,59331.12,3,15,151294.36,Jaipur,Female,Net Banking
ORD0890,2023-10-11,October,Q4,Headphones,Electronics,1636.88,4,10,5892.77,Ahmedabad,Male,UPI
ORD0891,2023-04-25,April,Q2,Coffee Beans,Grocery,734.31,5,15,3120.82,Mumbai,Male,Debit Card
ORD0892,2023-12-01,December,Q4,Bookshelf,Furniture,2850.76,4,0,11403.04,Chennai,Female,Debit Card
ORD0893,2023-03-03,March,Q1,Running Shoes,Clothing,5580.57,2,0,11161.14,Chennai,Female,Credit Card
ORD0894,2023-10-17,October,Q4,Coffee Beans,Grocery,1220.12,5,15,5185.51,Pune,Female,Cash
ORD0895,2023-05-13,May,Q2,Smartphone,Electronics,24315.67,5,0,121578.35,Bangalore,Male,Debit Card
ORD0896,2023-03-25,March,Q1,T-Shirt,Clothing,714.4,2,10,1285.92,Mumbai,Female,UPI
ORD0897,2023-05-29,May,Q2,Jeans,Clothing,2199.38,3,0,6598.14,Chennai,Male,Net Banking
ORD0898,2023-11-03,November,Q4,Desk Chair,Furniture,9897.98,2,0,19795.96,Bangalore,Female,UPI
ORD0899,2023-10-01,October,Q4,Bookshelf,Furniture,2721.57,3,0,8164.71,Lucknow,Female,Debit Card
ORD0900,2023-09-06,September,Q3,Laptop,Electronics,49793.23,3,10,134441.72,Pune,Female,Debit Card
ORD0901,2023-04-07,April,Q2,Smartphone,Electronics,19189.91,5,5,91152.07,Jaipur,Male,Cash
ORD0902,2023-01-09,January,Q1,Running Shoes,Clothing,5622.14,1,5,5341.03,Ahmedabad,Female,UPI
ORD0903,2023-09-25,September,Q3,T-Shirt,Clothing,424.25,4,20,1357.6,Kolkata,Male,UPI
ORD0904,2023-03-07,March,Q1,Laptop,Electronics,71056.11,1,5,67503.3,Bangalore,Male,UPI
ORD0905,2023-12-20,December,Q4,Headphones,Electronics,1681.33,1,15,1429.13,Delhi,Male,Credit Card
ORD0906,2023-02-25,February,Q1,Running Shoes,Clothing,4908.0,1,5,4662.6,Mumbai,Male,Cash
ORD0907,2023-06-04,June,Q2,Smartphone,Electronics,41981.47,1,0,41981.47,Mumbai,Male,Credit Card
ORD0908,2023-12-10,December,Q4,Coffee Beans,Grocery,625.94,2,5,1189.29,Kolkata,Male,Credit Card
ORD0909,2023-06-28,June,Q2,Headphones,Electronics,4352.62,3,20,10446.29,Kolkata,Male,Net Banking
ORD0910,2023-02-20,February,Q1,Coffee Beans,Grocery,666.0,5,0,3330.0,Lucknow,Male,Net Banking
ORD0911,2023-10-03,October,Q4,Desk Chair,Furniture,9442.3,3,5,26910.55,Mumbai,Male,Debit Card
ORD0912,2023-12-24,December,Q4,Rice 5kg,Grocery,547.95,4,10,1972.62,Lucknow,Male,Cash
ORD0913,2023-08-06,August,Q3,Smartphone,Electronics,17968.0,3,15,45818.4,Hyderabad,Male,Cash
ORD0914,2023-08-27,August,Q3,Smartphone,Electronics,37126.51,3,0,111379.53,Delhi,Male,Cash
ORD0915,2023-02-12,February,Q1,T-Shirt,Clothing,933.96,5,0,4669.8,Kolkata,Female,Credit Card
ORD0916,2023-12-18,December,Q4,Jeans,Clothing,1423.23,5,10,6404.53,Ahmedabad,Male,Net Banking
ORD0917,2023-02-05,February,Q1,Jeans,Clothing,1438.59,4,5,5466.64,Ahmedabad,Female,Debit Card
ORD0918,2023-07-22,July,Q3,Laptop,Electronics,79955.32,4,0,319821.28,Ahmedabad,Male,Credit Card
ORD0919,2023-03-28,March,Q1,Headphones,Electronics,2458.21,5,0,12291.05,Delhi,Female,Debit Card
ORD0920,2023-04-30,April,Q2,T-Shirt,Clothing,479.44,4,0,1917.76,Pune,Female,UPI
ORD0921,2023-09-01,September,Q3,Coffee Beans,Grocery,1053.01,4,10,3790.84,Lucknow,Female,Cash
ORD0922,2023-03-04,March,Q1,Rice 5kg,Grocery,347.61,4,0,1390.44,Chennai,Female,Cash
ORD0923,2023-02-20,February,Q1,Desk Chair,Furniture,8655.34,2,0,17310.68,Mumbai,Male,Cash
ORD0924,2023-12-14,December,Q4,Laptop,Electronics,79022.54,4,20,252872.13,Kolkata,Male,UPI
ORD0925,2023-09-10,September,Q3,Coffee Beans,Grocery,1085.56,1,20,868.45,Ahmedabad,Male,UPI
ORD0926,2023-06-25,June,Q2,Running Shoes,Clothing,3706.13,3,20,8894.71,Jaipur,Male,Credit Card
ORD0927,2023-08-19,August,Q3,Jeans,Clothing,2736.16,1,15,2325.74,Kolkata,Female,Cash
ORD0928,2023-12-04,December,Q4,Running Shoes,Clothing,1661.92,2,20,2659.07,Chennai,Male,Cash
ORD0929,2023-02-26,February,Q1,Jeans,Clothing,1095.01,4,15,3723.03,Lucknow,Female,Net Banking
ORD0930,2023-03-22,March,Q1,Rice 5kg,Grocery,450.27,4,20,1440.86,Jaipur,Male,Cash
ORD0931,2023-12-13,December,Q4,Bookshelf,Furniture,3726.11,4,20,11923.55,Kolkata,Female,UPI
ORD0932,2023-07-07,July,Q3,Laptop,Electronics,45985.14,1,5,43685.88,Kolkata,Male,UPI
ORD0933,2023-07-30,July,Q3,Jeans,Clothing,1013.27,3,10,2735.83,Kolkata,Male,Debit Card
ORD0934,2023-02-13,February,Q1,Desk Chair,Furniture,5111.6,3,20,12267.84,Delhi,Female,Credit Card
ORD0935,2023-01-20,January,Q1,T-Shirt,Clothing,451.97,5,10,2033.87,Ahmedabad,Female,Net Banking
ORD0936,2023-12-23,December,Q4,Rice 5kg,Grocery,565.49,3,0,1696.47,Ahmedabad,Male,UPI
ORD0937,2023-02-20,February,Q1,Jeans,Clothing,2054.35,3,20,4930.44,Ahmedabad,Male,Debit Card
ORD0938,2023-11-11,November,Q4,T-Shirt,Clothing,746.55,3,5,2127.67,Chennai,Female,Cash
ORD0939,2023-04-20,April,Q2,Desk Chair,Furniture,7472.57,1,20,5978.06,Chennai,Female,Credit Card
ORD0940,2023-11-16,November,Q4,Bookshelf,Furniture,5983.02,4,5,22735.48,Delhi,Male,Net Banking
ORD0941,2023-09-01,September,Q3,T-Shirt,Clothing,545.3,5,20,2181.2,Pune,Male,UPI
ORD0942,2023-06-03,June,Q2,Smartphone,Electronics,33500.71,3,20,80401.7,Pune,Female,Debit Card
ORD0943,2023-08-21,August,Q3,Jeans,Clothing,1684.46,5,20,6737.84,Jaipur,Male,Credit Card
ORD0944,2023-04-20,April,Q2,Rice 5kg,Grocery,551.95,5,15,2345.79,Ahmedabad,Female,Net Banking
ORD0945,2023-11-17,November,Q4,Coffee Beans,Grocery,1338.05,4,20,4281.76,Mumbai,Male,UPI
ORD0946,2023-08-11,August,Q3,Running Shoes,Clothing,2164.85,2,10,3896.73,Pune,Female,Credit Card
ORD0947,2023-11-27,November,Q4,Desk Chair,Furniture,10613.7,3,10,28656.99,Bangalore,Female,Net Banking
ORD0948,2023-04-09,April,Q2,Desk Chair,Furniture,6652.79,1,5,6320.15,Mumbai,Male,UPI
ORD0949,2023-11-28,November,Q4,Running Shoes,Clothing,3684.22,4,15,12526.35,Mumbai,Male,Debit Card
ORD0950,2023-12-04,December,Q4,Bookshelf,Furniture,2113.94,3,10,5707.64,Jaipur,Male,Credit Card
ORD0951,2023-06-10,June,Q2,Running Shoes,Clothing,5020.05,1,0,5020.05,Lucknow,Female,Credit Card
ORD0952,2023-03-13,March,Q1,Jeans,Clothing,2772.8,1,15,2356.88,Hyderabad,Male,Net Banking
ORD0953,2023-09-26,September,Q3,Rice 5kg,Grocery,576.53,5,20,2306.12,Chennai,Female,Credit Card
ORD0954,2023-10-27,October,Q4,Desk Chair,Furniture,8398.39,3,10,22675.65,Pune,Male,Cash
ORD0955,2023-05-21,May,Q2,Desk Chair,Furniture,4298.5,2,5,8167.15,Ahmedabad,Female,UPI
